The dorsal-open group gene raw is required for restricted DJNK signaling during closure,10518507,,"During dorsal closure in Drosophila melanogaster, cells of the lateral epidermis migrate over the amnioserosa to encase the embryo. At least three classes of dorsal-open group gene products are necessary for this morphogenetic movement. Class I genes code for structural proteins that effect changes in epidermal cell shape and motility. Class II and III genes code for regulatory components of closure: Class II genes encode Drosophila Jun amino (N)-terminal kinase (DJNK) signaling molecules and Class III genes encode Decapentaplegic-mediated signaling molecules. All characterized dorsal-open group gene products function in the epidermis. Here we report a molecular and genetic characterization of raw, a newly defined member of the Class II dorsal-open group genes. We show that the novel protein encoded by raw is required for restriction of DJNK signaling to leading edge epidermal cells as well as for proper development of the amnioserosa. Taken together, our results demonstrate a role for Raw in restriction of epidermal signaling during closure and suggest that this effect may be mediated via the amnioserosa.",1999,"C L Byars, K L Bates, A Letsou, C L Byars, K L Bates, A Letsou"
Using the Q system in Drosophila melanogaster,21738124,10.1038/nprot.2011.347,"In Drosophila, the GAL4/UAS/GAL80 repressible binary expression system is widely used to manipulate or mark tissues of interest. However, complex biological systems often require distinct transgenic manipulations of different cell populations. For this purpose, we recently developed the Q system, a second repressible binary expression system. We describe here the basic steps for performing a variety of Q system experiments in vivo. These include how to generate and use Q system reagents to express effector transgenes in tissues of interest, how to use the Q system in conjunction with the GAL4 system to generate intersectional expression patterns that precisely limit which tissues will be experimentally manipulated and how to use the Q system to perform mosaic analysis. The protocol described here can be adapted to a wide range of experimental designs.",2011,"Christopher J Potter, Liqun Luo, Christopher J Potter, Liqun Luo"
"Centromere regulation: new players, new rules, new questions",21684630,10.1016/j.ejcb.2011.04.016,Centromeres support the assembly of the kinetochore on every chromosome and are therefore essential for the proper segregation of sister chromatids during cell division. Centromere identity is regulated epigenetically through the presence of the histone H3 variant CENP-A. CENP-A regulation and incorporation specifically into centromeric nucleosomes are the matter of intensive studies in many different model organisms. Here we briefly review the current knowledge in centromere biology with a focus on Drosophila melanogaster and how these insights lead to new rules and challenges.,2011,"Anne-Laure Pauleau, Sylvia Erhardt, Anne-Laure Pauleau, Sylvia Erhardt"
"The Hippo pathway transcriptional co-activator, YAP, is an ovarian cancer oncogene",21317925,10.1038/onc.2011.8,"The Salvador-Warts-Hippo (SWH) pathway was first discovered in Drosophila melanogaster as a potent inhibitor of tissue growth. The SWH pathway is highly conserved between D. melanogaster and mammals, both in function and in the mechanism of signal transduction. The mammalian SWH pathway limits tissue growth by inhibiting the nuclear access and expression of the transcriptional co-activator, Yes-associated protein (YAP). Mutation and altered expression of SWH pathway proteins has been observed in several types of human cancer, but the contribution of these events to tumorigenesis has been unclear. Here we show that YAP can enhance the transformed phenotype of ovarian cancer cell lines and that YAP confers resistance to chemotherapeutic agents that are commonly used to treat ovarian cancer. We find that high nuclear YAP expression correlates with poor patient prognosis in a cohort of 268 invasive epithelial ovarian cancer samples. Segregation by histotype shows that the correlation between nuclear YAP and poor survival is predominantly associated with clear cell tumors, independent of stage. Collectively our findings suggest that YAP derepression contributes to the genesis of ovarian clear cell carcinoma and that the SWH pathway is an attractive therapeutic target.",2011,"X Zhang, J George, S Deb, J L Degoutin, E A Takano, S B Fox, AOCS Study group, D D L Bowtell, K F Harvey, X Zhang, J George, S Deb, J L Degoutin, E A Takano, S B Fox, AOCS Study group, D D L Bowtell, K F Harvey"
Effects of different small HSPB members on contractile dysfunction and structural changes in a Drosophila melanogaster model for Atrial Fibrillation,21745477,10.1016/j.yjmcc.2011.06.008,"The most common clinical tachycardia, Atrial Fibrillation (AF), is a progressive disease, caused by cardiomyocyte remodeling, which finally results in contractile dysfunction and AF persistence. Recently, we identified a protective role of heat shock proteins (HSPs), especially the small HSPB1 member, against tachycardia remodeling in experimental AF models. Our understanding of tachycardia remodeling and anti-remodeling drugs is currently hampered by the lack of suitable (genetic) manipulatable in vivo models for rapid screening of key targets in remodeling. We hypothesized that Drosophila melanogaster can be exploited to study tachycardia remodeling and protective effects of HSPs by drug treatments or by utilizing genetically manipulated small HSP-overexpressing strains. Tachypacing of Drosophila pupae resulted in gradual and significant cardiomyocyte remodeling, demonstrated by reduced contraction rate, increase in arrhythmic episodes and reduction in heart wall shortening, compared to normal paced pupae. Heat shock, or pre-treatment with HSP-inducers GGA and BGP-15, resulted in endogenous HSP overexpression and protection against tachycardia remodeling. DmHSP23 overexpressing Drosophilas were protected against tachycardia remodeling, in contrast to overexpression of other small HSPs (DmHSP27, DmHSP67Bc, DmCG4461, DmCG7409, and DmCG14207). (Ultra)structural evaluation of the tachypaced heart wall revealed loss of sarcomeres and mitochondrial damage which were absent in tachypaced DmHSP23 overexpressing Drosophila. In addition, tachypacing induced a significant increase in calpain activity, which was prevented in tachypaced Drosophila overexpressing DmHSP23. Tachypacing of Drosophila resulted in cardiomyocyte remodeling, which was prevented by general HSP-inducing treatments and overexpression of a single small HSP, DmHSP23. Thus, tachypaced D. melanogaster can be used as an in vivo model system for rapid identification of novel targets to combat AF associated cardiomyocyte remodeling.",2011,"Deli Zhang, Lei Ke, Katarina Mackovicova, Johannes J L Van Der Want, Ody C M Sibon, Robert M Tanguay, Genevieve Morrow, Robert H Henning, Harm H Kampinga, Bianca J J M Brundel, Deli Zhang, Lei Ke, Katarina Mackovicova, Johannes J L Van Der Want, Ody C M Sibon, Robert M Tanguay, Genevieve Morrow, Robert H Henning, Harm H Kampinga, Bianca J J M Brundel"
A high-sugar diet produces obesity and insulin resistance in wild-type Drosophila,21719444,10.1242/dmm.007948,"Insulin-resistant, 'type 2' diabetes (T2D) results from a complex interplay between genes and environment. In particular, both caloric excess and obesity are strongly associated with T2D across many genetic backgrounds. To gain insights into how dietary excess affects insulin resistance, we studied the simple model organism Drosophila melanogaster. Larvae reared on a high-sugar diet were hyperglycemic, insulin resistant and accumulated fat--hallmarks of T2D--compared with those reared on control diets. Excess dietary sugars, but not fats or proteins, elicited insulin-resistant phenotypes. Expression of genes involved in lipogenesis, gluconeogenesis and Î²-oxidation was upregulated in high-sugar-fed larvae, as were FOXO targets, consistent with known mechanisms of insulin resistance in humans. These data establish a novel Drosophila model of diet-induced insulin resistance that bears strong similarity to the pathophysiology of T2D in humans.",2011,"Laura Palanker Musselman, Jill L Fink, Kirk Narzinski, Prasanna Venkatesh Ramachandran, Sumitha Sukumar Hathiramani, Ross L Cagan, Thomas J Baranski, Laura Palanker Musselman, Jill L Fink, Kirk Narzinski, Prasanna Venkatesh Ramachandran, Sumitha Sukumar Hathiramani, Ross L Cagan, Thomas J Baranski"
BMP signaling dynamics in the follicle cells of multiple Drosophila species,21402065,10.1016/j.ydbio.2011.03.005,"The dorsal anterior region of the follicle cells (FCs) in the developing Drosophila egg gives rise to the respiratory eggshell appendages. These tubular structures display a wide range of qualitative and quantitative variations across Drosophila species, providing a remarkable example of a rapidly evolving morphology. In D. melanogaster, the bone morphogenetic protein (BMP) signaling pathway is an important regulator of FCs patterning and dorsal appendages morphology. To explore the mechanisms underlying the diversification of eggshell patterning, we analyzed BMP signaling in the FCs of 16 Drosophila species that span 45 million years of evolution. We found that the spatial patterns of BMP signaling in the FCs are dynamic and exhibit a range of interspecies' variations. In most of the species examined, the dynamics of BMP signaling correlate with the expression of the type I BMP receptor thickveins (tkv). This correlation suggests that interspecies' variations of tkv expression are responsible for the diversification of BMP signaling during oogenesis. This model was supported by genetic manipulations of tkv expression in the FCs of D. melanogaster that successfully recapitulated the signaling diversities found in the other species. Our results suggest that regulation of receptor expression mediates spatial diversification of BMP signaling in Drosophila oogenesis, and they provide insight into a mechanism underlying the evolution of eggshell patterning.",2011,"Matthew G Niepielko, Yainna HernÃ¡iz-HernÃ¡ndez, Nir Yakoby, Matthew G Niepielko, Yainna HernÃ¡iz-HernÃ¡ndez, Nir Yakoby"
Population transcriptomics of Drosophila melanogaster females,21276238,10.1186/1471-2164-12-81,"Background:
      
    

    
      Variation at the level of gene expression is abundant in natural populations and is thought to contribute to the adaptive divergence of populations and species. Gene expression also differs considerably between males and females. Here we report a microarray analysis of gene expression variation among females of 16 Drosophila melanogaster strains derived from natural populations, including eight strains from the putative ancestral range in sub-Saharan Africa and eight strains from Europe. Gene expression variation among males of the same strains was reported previously.
    

    
  


        Results:
      
    

    
      We detected relatively low levels of expression polymorphism within populations, but much higher expression divergence between populations. A total of 569 genes showed a significant expression difference between the African and European populations at a false discovery rate of 5%. Genes with significant over-expression in Europe included the insecticide resistance gene Cyp6g1, as well as genes involved in proteolysis and olfaction. Genes with functions in carbohydrate metabolism and vision were significantly over-expressed in the African population. There was little overlap between genes expressed differently between populations in females and males.
    

    
  


        Conclusions:
      
    

    
      Our results suggest that adaptive changes in gene expression have accompanied the out-of-Africa migration of D. melanogaster. Comparison of female and male expression data indicates that the vast majority of genes differing in expression between populations do so in only one sex and suggests that most regulatory adaptation has been sex-specific.",2011,"Lena MÃ¼ller, Stephan Hutter, Rayna Stamboliyska, Sarah S Saminadin-Peter, Wolfgang Stephan, John Parsch, Lena MÃ¼ller, Stephan Hutter, Rayna Stamboliyska, Sarah S Saminadin-Peter, Wolfgang Stephan, John Parsch"
Functional dissection of the neural substrates for sexual behaviors in Drosophila melanogaster,21705753,10.1534/genetics.111.129940,"The male-specific Fruitless proteins (FruM) act to establish the potential for male courtship behavior in Drosophila melanogaster and are expressed in small groups of neurons throughout the nervous system. We screened ??000 GAL4 lines, using assays for general courtship, male-male interactions, and male fertility to determine the phenotypes resulting from the GAL4-driven inhibition of FruM expression in subsets of these neurons. A battery of secondary assays showed that the phenotypic classes of GAL4 lines could be divided into subgroups on the basis of additional neurobiological and behavioral criteria. For example, in some lines, restoration of FruM expression in cholinergic neurons restores fertility or reduces male-male courtship. Persistent chains of males courting each other in some lines results from males courting both sexes indiscriminately, whereas in other lines this phenotype results from apparent habituation deficits. Inhibition of ectopic FruM expression in females, in populations of neurons where FruM is necessary for male fertility, can rescue female infertility. To identify the neurons responsible for some of the observed behavioral alterations, we determined the overlap between the identified GAL4 lines and endogenous FruM expression in lines with fertility defects. The GAL4 lines causing fertility defects generally had widespread overlap with FruM expression in many regions of the nervous system, suggesting likely redundant FruM-expressing neuronal pathways capable of conferring male fertility. From associations between the screened behaviors, we propose a functional model for courtship initiation.",2011,"Geoffrey W Meissner, Devanand S Manoli, Jose F Chavez, Jon-Michael Knapp, Tasha L Lin, Robin J Stevens, David J Mellert, David H Tran, Bruce S Baker, Geoffrey W Meissner, Devanand S Manoli, Jose F Chavez, Jon-Michael Knapp, Tasha L Lin, Robin J Stevens, David J Mellert, David H Tran, Bruce S Baker"
Recognition of the pre-miRNA structure by Drosophila Dicer-1,21926993,10.1038/nsmb.2125,"Drosophila melanogaster has two Dicer proteins with specialized functions. Dicer-1 liberates miRNA-miRNA* duplexes from precursor miRNAs (pre-miRNAs), whereas Dicer-2 processes long double-stranded RNAs into small interfering RNA duplexes. It was recently demonstrated that Dicer-2 is rendered highly specific for long double-stranded RNA substrates by inorganic phosphate and a partner protein R2D2. However, it remains unclear how Dicer-1 exclusively recognize pre-miRNAs. Here we show that fly Dicer-1 recognizes the single-stranded terminal loop structure of pre-miRNAs through its N-terminal helicase domain, checks the loop size and measures the distance between the 3' overhang and the terminal loop. This unique mechanism allows fly Dicer-1 to strictly inspect the authenticity of pre-miRNA structures.",2011,"Akihisa Tsutsumi, Tomoko Kawamata, Natsuko Izumi, HervÃ© Seitz, Yukihide Tomari, Akihisa Tsutsumi, Tomoko Kawamata, Natsuko Izumi, HervÃ© Seitz, Yukihide Tomari"
Evolutionary consequences of altered atmospheric oxygen in Drosophila melanogaster,22046390,10.1371/journal.pone.0026876,"Twelve replicate populations of Drosophila melanogaster, all derived from a common ancestor, were independently evolved for 34+ generations in one of three treatment environments of varying PO(2): hypoxia (5.0-10.1 kPa), normoxia (21.3 kPa), and hyperoxia (40.5 kPa). Several traits related to whole animal performance and metabolism were assayed at various stages via ""common garden"" and reciprocal transplant assays to directly compare evolved and acclimatory differences among treatments. Results clearly demonstrate the evolution of a greater tolerance to acute hypoxia in the hypoxia-evolved populations, consistent with adaptation to this environment. Greater hypoxia tolerance was associated with an increase in citrate synthase activity in fly homogenate when compared to normoxic (control) populations, suggesting an increase in mitochondrial volume density in these populations. In contrast, no direct evidence of increased performance of the hyperoxia-evolved populations was detected, although a significant decrease in the tolerance of these populations to acute hypoxia suggests a cost to adaptation to hyperoxia. Hyperoxia-evolved populations had lower productivity overall (i.e., across treatment environments) and there was no evidence that hypoxia or hyperoxia-evolved populations had greatest productivity or longevity in their respective treatment environments, suggesting that these assays failed to capture the components of fitness relevant to adaptation.",2011,"Marc Charette, Charles-A Darveau, Steve F Perry, Howard D Rundle, Marc Charette, Charles-A Darveau, Steve F Perry, Howard D Rundle"
Proposal of an in vivo comet assay using haemocytes of Drosophila melanogaster,20740640,10.1002/em.20604,"This study presents the first application of an in vivo alkaline comet assay using haemocytes of Drosophila melanogaster larvae. These cells, which play a role similar to that of mammalian blood, can be easily obtained and represent an overall exposure of the treated larvae. To validate the assay, we evaluated the response of these cells to three well-known mutagenic agents: ethyl methanesulfonate (EMS), potassium dichromate (PD), and gamma radiation (Î³-irradiation). Third-instar Drosophila larvae were exposed to different concentrations of EMS (1, 2, and 4 mM) and PD (0.5, 1, and 2.5 mM) and to different doses of Î³-irradiation (2, 4, and 8 GÎ³). Subsequently, haemolymph was extracted from the larvae, and haemocytes were isolated by centrifugation and used in the comet assay. Haemocytes exhibited a significant dose-related increase in DNA damage, indicating that these cells are clearly sensitive to the treatments. These results suggest that the proposed in vivo comet test, using larvae haemocytes of D. melanogaster, may be a useful in vivo assay for genotoxicity assessment.",2011,"Erico R Carmona, Temenouga N Guecheva, Amadeu Creus, Ricardo Marcos, Erico R Carmona, Temenouga N Guecheva, Amadeu Creus, Ricardo Marcos"
The roles of fruitless and doublesex in the control of male courtship,21906537,10.1016/B978-0-12-387003-2.00004-5,"Male courtship in Drosophila melanogaster is a robust innate behavior that is shaped by sensory input and experience. It is regulated by the general sex-determination pathway through the sex-specific forms of fruitless and doublesex. Recent findings have shown that both fruitless and doublesex are required for courtship. This chapter reviews the role of these proteins and the neurons that express them in the regulation of courtship behavior. In particular it discusses how doublesex and fruitless contribute to the generation of sexually dimorphic neurons, the role of cell death, and the emerging information about circuits that underlie the behavior.",2011,"Brigitte Dauwalder, Brigitte Dauwalder"
A Drosophila model for alcohol reward,21499254,10.1038/nn.2805,"The rewarding properties of drugs contribute to the development of abuse and addiction. We developed a new assay for investigating the motivational properties of ethanol in the genetically tractable model Drosophila melanogaster. Flies learned to associate cues with ethanol intoxication and, although transiently aversive, the experience led to a long-lasting attraction for the ethanol-paired cue, implying that intoxication is rewarding. Temporally blocking transmission in dopaminergic neurons revealed that flies require activation of these neurons to express, but not develop, conditioned preference for ethanol-associated cues. Moreover, flies acquired, consolidated and retrieved these rewarding memories using distinct sets of neurons in the mushroom body. Finally, mutations in scabrous, encoding a fibrinogen-related peptide that regulates Notch signaling, disrupted the formation of memories for ethanol reward. Our results thus establish that Drosophila can be useful for understanding the molecular, genetic and neural mechanisms underling the rewarding properties of ethanol.",2011,"Karla R Kaun, Reza Azanchi, Zaw Maung, Jay Hirsh, Ulrike Heberlein, Karla R Kaun, Reza Azanchi, Zaw Maung, Jay Hirsh, Ulrike Heberlein"
"Infection with the wMel and wMelPop strains of Wolbachia leads to higher levels of melanization in the hemolymph of Drosophila melanogaster, Drosophila simulans and Aedes aegypti",21075139,10.1016/j.dci.2010.11.007,"Introduction of the life-shortening strain of Wolbachia pipientis, wMelPop, into the key dengue vector, Aedes aegypti, and the anti-pathogen effects in Wolbachia-infected hosts highlights the need for more research into its interactions with its original host, Drosophila melanogaster, and the novel mosquito host. The visual difference in darkness between the eggs of wMelPop Wolbachia-infected and uninfected mosquito hosts after egg deposition led to further investigation into melanization levels of the insects. Both D. melanogaster and A. aegypti infected with wMelPop showed increased levels of melanization, especially in females. This result was also seen in D. melanogaster and Drosophila simulans infected with the closely related wMel strain. D. simulans infected with other strains of Wolbachia did not display this difference. HPLC analysis of hemolymph from mosquitoes showed that this difference was not due to dopamine levels in the host as they were no different in wMelPop-infected and control mosquitoes before or after blood feeding.",2011,"Pune Thomas, Nichola Kenny, Darryl Eyles, Luciano A Moreira, Scott L O'Neill, Sassan Asgari"
Functional genome annotation of Drosophila seminal fluid proteins using transcriptional genetic networks,22189604,10.1017/S0016672311000346,"Predicting functional gene annotations remains a significant challenge, even in well-annotated genomes such as yeast and Drosophila. One promising, high-throughput method for gene annotation is to use correlated gene expression patterns to annotate target genes based on the known function of focal genes. The Drosophila melanogaster transcriptome varies genetically among wild-derived inbred lines, with strong genetic correlations among the transcripts. Here, we leveraged the genetic correlations in gene expression among known seminal fluid protein (SFP) genes and the rest of the genetically varying transcriptome to identify 176 novel candidate SFPs (cSFPs). We independently validated the correlation in gene expression between seven of the cSFPs and a known SFP gene, as well as expression in male reproductive tissues. We argue that this method can be extended to other systems for which information on genetic variation in gene expression is available.",2011,"Julien F Ayroles, Brooke A Laflamme, Eric A Stone, Mariana F Wolfner, Trudy F C Mackay, Julien F Ayroles, Brooke A Laflamme, Eric A Stone, Mariana F Wolfner, Trudy F C Mackay"
Sperm competition and mate harm unresponsive to male-limited selection in Drosophila: an evolving genetic architecture under domestication,21884048,10.1111/j.1558-5646.2011.01328.x,"Earlier research by W.R. Rice showed that experimentally limiting gene expression to males in Drosophila melanogaster leads to the rapid evolution of higher fitness. Using a similar male-limited (ML) selection protocol, we confirmed that result and showed that eliminating intralocus sexual conflict results in a comprehensive remodeling of the sexually dimorphic phenotype. However, despite starting from laboratory-evolved descendants of the same founder population used in earlier work, we found no evidence for the increased performance in sperm competition or increased postmating harm to females previously demonstrated. We employed females with both ancestral population genotypes and those of the special ""clone generator"" females used in ML selection. Despite strong differences in sperm storage or usage patterns between these females, there was no detectable adaptation by males to the specific female stock used in the selection protocol. The lack of evolution of postcopulatory traits suggests either that requisite genetic variation was eliminated by long-term domestication of the base population, or that complex male-by-male-by-female interactions made these traits unavailable to selection. The different evolutionary outcomes produced by two very similar experiments done at different time points underscores the potential for cryptic adaptation in the laboratory to qualitatively affect inferences made using quantitative genetic methodologies.",2011,"Pan-Pan Jiang, Stephanie Bedhomme, N G Prasad, Adam Chippindale, Pan-Pan Jiang, Stephanie Bedhomme, N G Prasad, Adam Chippindale"
Minibrain/Dyrk1a regulates food intake through the Sir2-FOXO-sNPF/NPY pathway in Drosophila and mammals,22876196,10.1371/journal.pgen.1002857,"Feeding behavior is one of the most essential activities in animals, which is tightly regulated by neuroendocrine factors. Drosophila melanogaster short neuropeptide F (sNPF) and the mammalian functional homolog neuropeptide Y (NPY) regulate food intake. Understanding the molecular mechanism of sNPF and NPY signaling is critical to elucidate feeding regulation. Here, we found that minibrain (mnb) and the mammalian ortholog Dyrk1a, target genes of sNPF and NPY signaling, [corrected] regulate food intake in Drosophila melanogaster and mice. In Drosophila melanogaster neuronal cells and mouse hypothalamic cells, sNPF and NPY modulated the mnb and Dyrk1a expression through the PKA-CREB pathway. Increased Dyrk1a activated Sirt1 to regulate the deacetylation of FOXO, which potentiated FOXO-induced sNPF/NPY expression and in turn promoted food intake. Conversely, AKT-mediated insulin signaling suppressed FOXO-mediated sNPF/NPY expression, which resulted in decreasing food intake. Furthermore, human Dyrk1a transgenic mice exhibited decreased FOXO acetylation and increased NPY expression in the hypothalamus, and [corrected] increased food intake. Our findings demonstrate that Mnb/Dyrk1a regulates food intake through the evolutionary conserved Sir2-FOXO-sNPF/NPY pathway in Drosophila melanogaster and mammals.",2012,"Seung-Hyun Hong, Kyu-Sun Lee, Su-Jin Kwak, Ae-Kyeong Kim, Hua Bai, Min-Su Jung, O-Yu Kwon, Woo-Joo Song, Marc Tatar, Kweon Yu, Seung-Hyun Hong, Kyu-Sun Lee, Su-Jin Kwak, Ae-Kyeong Kim, Hua Bai, Min-Su Jung, O-Yu Kwon, Woo-Joo Song, Marc Tatar, Kweon Yu"
[Model investigation of central regulatory contour of gene net of D. melanogaster macrochaete morphogenesis],22567928,,"Morphogenesis of drosophila macrochaete functioning as mechanoreceptors includes several steps, each of which has their own genetic support described in terms of gene nets. Mechanoreceptor develops from one parental cell (Parental Cell of Sensor Organ-PCSO), the determination of which has a critical role in macrochaete development. The highest content of AS-C proneural proteins with respect to surrounding cells that initiate a neural way of cellular development and by means of it mechanoreceptor morphogenesis is typical for PCSO. The key object of gene net providing PCSO determination consists of gene complex achaete-scute (AS-C). This complex activity is controlled by central regulatory contour (CRC). Besides AS-C, CRC includes the following genes: hairy, senseless (sens), charlatan (chn), scratch (scrt), daughterless (da), extramacrochaete (emc), and groucho (gro). The system of direct relation and feedback and induction and repression relations between CRC components are realized via the coding by these genes proteins. A mathematical model of CRC functioning as a regulator of proneural AS-C protein content in PCSO determining successful passing of the main phase of morphogenesis of D. melanogaster mechanoreceptor is discussed.",2012,"T A Bukharina, V P Golubiatnikov, I V Golubiatnikov, D P Furman, T A Bukharina, V P Golubiatnikov, I V Golubiatnikov, D P Furman"
A novel Drosophila SOD2 mutant demonstrates a role for mitochondrial ROS in neurodevelopment and disease,22950046,10.1002/brb3.73,"Reactive oxygen species (ROS) play essential roles in cell signaling, survival, and homeostasis. Aberrant ROS lead to disease and contribute to the aging process. Numerous enzymes and vigilant antioxidant pathways are required to regulate ROS for normal cellular health. Mitochondria are a major source of ROS, and mechanisms to prevent elevated ROS during oxidative phosphorylation require super oxide dismutase (SOD) activity. SOD2, also known as MnSOD, is targeted to mitochondria and is instrumental in regulating ROS by conversion of superoxides to hydrogen peroxide, which is further broken down into H(2)O and oxygen. Here, we describe the identification of a novel mutation within the mitochondrial SOD2 enzyme in Drosophila that results in adults with an extremely shortened life span, sensitivity to hyperoxia, and neuropathology. Additional studies demonstrate that this novel mutant, SOD2(bewildered), exhibits abnormal brain morphology, suggesting a critical role for this protein in neurodevelopment. We investigated the basis of this neurodevelopmental defect and discovered an increase in aberrant axonal that could underlie the aberrant neurodevelopment and brain morphology defects. This novel allele, SOD2(bewildered), provides a unique opportunity to study the effects of increased mitochondrial ROS on neural development, axonal targeting, and neural cell degeneration in vivo.",2012,"Alicia M Celotto, Zhaohui Liu, Andrew P Vandemark, Michael J Palladino, Alicia M Celotto, Zhaohui Liu, Andrew P Vandemark, Michael J Palladino"
PABP and the poly(A) tail augment microRNA repression by facilitated miRISC binding,22635249,10.1038/nsmb.2309,"Polyadenylated mRNAs are typically more strongly repressed by microRNAs (miRNAs) than their nonadenylated counterparts. Using a Drosophila melanogaster cell-free translation system, we found that this effect is mediated by the poly(A)-binding protein (PABP). miRNA repression was positively correlated with poly(A) tail length, but this stimulatory effect on repression was lost when translation was repressed by the tethered GW182 silencing domain rather than the miRNA-induced silencing complex (miRISC) itself. These findings are mechanistically explained by a notable function of PABP: it promotes association of miRISC with miRNA-regulated mRNAs. We also found that PABP association with mRNA rapidly diminished with miRISC recruitment and before detectable deadenylation. We integrated these data into a revised model for the function of PABP and the poly(A) tail in miRNA-mediated translational repression.",2012,"Francesca Moretti, Constanze Kaiser, Agnieszka Zdanowicz-Specht, Matthias W Hentze, Francesca Moretti, Constanze Kaiser, Agnieszka Zdanowicz-Specht, Matthias W Hentze"
Temperature can entrain egg laying rhythm of Drosophila but may not be a stronger zeitgeber than light,22133310,10.1016/j.jinsphys.2011.11.012,"In Drosophila multiple circadian oscillators and behavioral rhythms are known to exist, yet most previous studies that attempted to understand circadian entrainment have focused on the activity/rest rhythm and to some extent the adult emergence rhythm. Egg laying behavior of Drosophila females also follows circadian rhythmicity and has been seen to deviate substantially from the better characterized rhythms in a few aspects. Here we report the findings of our study aimed at evaluating how circadian egg laying rhythm in fruit flies Drosophila melanogaster entrains to time cues provided by light and temperature. Previous studies have shown that activity/rest rhythm of flies entrains readily to light/dark (LD) and temperature cycles (TC). Our present study revealed that egg laying rhythm of a greater percentage of females entrains to TC compared to LD cycles. Therefore, in the specific context of our study this result can be taken to suggest that egg laying clocks of D. melanogaster entrains to TC more readily than LD cycles. However, when TC were presented along with out-of-phase LD cycles, the rhythm displayed two peaks, one occurring close to lights-off and the other near the onset of low temperature phase, indicating that upon entrainment by TC, LD cycles may be able to exert a greater influence on the phase of the rhythm. These results suggest that temperature and light associatively entrain circadian egg laying clocks of Drosophila.",2012,"Nisha N Kannan, Reshmi Reveendran, Shantala Hari Dass, T Manjunatha, Vijay Kumar Sharma, Nisha N Kannan, Reshmi Reveendran, Shantala Hari Dass, T Manjunatha, Vijay Kumar Sharma"
Compositional bias is a major determinant of the distribution pattern and abundance of palindromes in Drosophila melanogaster,23138634,10.1007/s00239-012-9527-y,"Palindromic sequences are important DNA motifs related to gene regulation, DNA replication and recombination, and thus, investigating the evolutionary forces shaping the distribution pattern and abundance of palindromes in the genome is substantially important. In this article, we analyzed the abundance of palindromes in the genome, and then explored the possible effects of several genomic factors on the palindrome distribution and abundance in Drosophila melanogaster. Our results show that the palindrome abundance in D. melanogaster deviates from random expectation and the uneven distribution of palindromes across the genome is associated with local GC content, recombination rate, and coding exon density. Our data suggest that base composition is the major determinant of the distribution pattern and abundance of palindromes and the correlation between palindrome density and recombination is a side-product of the effect of compositional bias on the palindrome abundance.",2012,"Guoqing Liu, Jia Liu, Bingjie Zhang"
"Involvement of Prx3, a Drosophila ortholog of the thiol-dependent peroxidase PRDX3, in age-dependent oxidative stress resistance",23124252,10.2220/biomedres.33.319,"Peroxiredoxins (Prxs) are a family of multifunctional antioxidant thioredoxin-dependent peroxidases. We used Drosophila melanogaster to examine the function of Prx3, the Drosophila homolog of human PRDX3. The oxidative stress response in adult Drosophila is age-dependent. RNAiinduced Prx3 knockdown in adult flies did not change their phenotype in normal conditions, but they had a shorter survival than the Prx3(+) controls in the presence of H2O2. The expression levels of the Prx3 were reduced by aging. These results suggest that Prx3 plays an important role in the oxidative stress response and is involved in the age-dependent competence of the oxidative stress response.",2012,"Yasunari Kayashima, Kimiko Yamakawa-Kobayashi, Yasunari Kayashima, Kimiko Yamakawa-Kobayashi"
Impact of interactions between normal and transformed epithelial cells and the relevance to cancer,21877117,10.1007/s00018-011-0806-3,"The majority of human cancers are initiated when a single cell in an epithelial sheet becomes transformed. Cell transformation arises from the activation of oncoproteins and/or inactivation of tumor suppressor proteins. Recent studies have independently revealed that interaction and communication between transformed cells and their normal neighbors have a significant impact on the fate of the transformed cell. Several reports have shown that various phenomena occur at the interface between normal and transformed epithelial cells following the initial transformation event. In epithelia of Drosophila melanogaster, transformed and normal cells compete for survival in a process termed cell competition. This review will summarize current research and discuss the impact of these studies on our understanding of how primary tumors emerge and develop within a normal epithelium.",2012,"Catherine Hogan, Catherine Hogan"
